EnglishText,UrduText
"The reason is that their Messengers brought to them clear Signs but they said : Shall a human being guide us ( who is our like and from our kind ) ? So they became disbelievers and turned away ( from the Truth ) . And Allah too disregarded ( them ) and Allah is Self - Sufficient , Praiseworthy .",یہ اس لئے کہ اُن کے پاس اُن کے رسول واضح نشانیاں لے کر آتے تھے تو وہ کہتے تھے : کیا ہماری ہی مثل اور ہم جنس بشرہمیں ہدایت کریں گے ؟ سو وہ کافر ہوگئے اور انہوں نے حق سے رُوگردانی کی اور اللہ نے بھی اُن کی کچھ پرواہ نہ کی ، اور اللہ بے نیاز ہے لائقِ حمد و ثنا ہے ۔
The disbelievers think that they will never be raised ( again ) . Say : Why not ! By my Lord ! You will surely be raised . Then you will be informed of what you did . And this is very easy for Allah ( to do ) .,کافر لوگ یہ خیال کرتے ہیں کہ وہ دوبارہ ہرگز نہ اٹھائے جائیں گے ۔ فرما دیجئے : کیوں نہیں ، میرے رب کی قسم ! تم ضرور اٹھائے جاؤ گے پھر تمہیں بتا دیا جائے گا جو کچھ تم نے کیا تھا ، اور یہ اللہ پر بہت آسان ہے ۔
So believe in Allah and His Messenger ( blessings and peace be upon him ) and that Light which We have sent down . And Allah is Well Aware of the deeds that you do .,پس تم اللہ اور اُس کے رسول صلی اللہ علیہ وآلہ وسلم پر اور اُس نور پر ایمان لاؤ جسے ہم نے نازل فرمایا ہے ، اور اللہ اُن کاموں سے خوب آگاہ ہے جو تم کرتے ہو ۔
"The Day when He will gather you on the Day of Assembly ( in the vast expanse for Great Gathering ) , that will be the Day of Manifestation of Loss and Defeat . And he who believes in Allah and does pious deeds , Allah will remove his sins from his ( record of deeds ) and will admit him to the Gardens with streams flowing under them . They will live in them forever . This is a great success .",جس دن وہ تمہیں جمع ہونے کے دن میدانِ حشر میں اکٹھا کرے گا یہ ہار اور نقصان ظاہر ہونے کا دن ہے ۔ اور جو شخص اللہ پر ایمان لاتا ہے اور نیک عمل کرتا ہے تو اللہ اس کے نامۂ اعمال سے اس کی خطائیں مٹا دے گا اور اسے جنتوں میں داخل فرما دے گا جن کے نیچے سے نہریں بہہ رہی ہیں وہ ان میں ہمیشہ رہنے والے ہوں گے ، یہ بہت بڑی کامیابی ہے ۔
"And those who disbelieve and reject Our Revelations , it is they who are the inmates of Hell , its permanent residents . And what an evil abode that is !",اور جن لوگوں نے کفر کیا اور ہماری آیتوں کو جھٹلایا وہی لوگ دوزخی ہیں جو اس میں ہمیشہ رہنے والے ہیں ، اور وہ کیا ہی برا ٹھکانا ہے ۔
"No suffering afflicts ( anyone ) except by the Command of Allah . And he who believes in Allah , He guides his heart and Allah knows best everything .",کسی کو کوئی مصیبت نہیں پہنچتی مگر اللہ کے حکم سے اور جو شخص اللہ پر ایمان لاتا ہے تو وہ اُس کے دل کو ہدایت فرما دیتا ہے ، اور اللہ ہر چیز کو خوب جاننے والا ہے ۔
And obey Allah and obey the Messenger ( blessings and peace be upon him ) . Then if you turn away ( remember that ) the responsibility of Our Messenger is only to deliver ( the injunctions ) clearly .,اور تم اللہ کی اطاعت کرو اور رسول صلی اللہ علیہ وآلہ وسلم کی اطاعت کرو ، پھر اگر تم نے رُوگردانی کی تو یاد رکھو ہمارے رسول صلی اللہ علیہ وآلہ وسلم کے ذمّہ صرف واضح طور پر احکام کو پہنچا دینا ہے ۔
Allah ( alone ) is ( God ) . There is no God but He . And the believers should put their trust in Allah alone .,اللہ ہی معبود ہے اس کے سوا کوئی معبود نہیں ، اور اللہ ہی پر ایمان والوں کو بھروسہ رکھنا چاہئے ۔
"O Believers ! Surely among your wives and your children there are some who are your enemies . So , beware of them ! And if you overlook it and forbear and forgive , Allah is indeed Most Forgiving , Ever - Merciful .",اے ایمان والو ! بیشک تمہاری بیویوں اور تمہاری اولاد میں سے بعض تمہارے دشمن ہیں پس اُن سے ہوشیار رہو ۔ اور اگر تم صرفِ نظر کر لو اور درگزر کرو اور معاف کر دو تو بیشک اللہ بڑا بخشنے والا نہایت مہربان ہے ۔
Your riches and your children are merely a trial . And there is a mighty reward in the Presence of Allah .,تمہارے مال اور تمہاری اولاد محض آزمائش ہی ہیں ، اور اللہ کی بارگاہ میں بہت بڑا اجر ہے ۔
"So fear Allah as much as you are able to . And listen to ( His Commands ) and obey and spend ( in His way ) . That will be better for you . And whoever is saved from the miserliness of his ( ill - commanding ) self , so it is they who will attain to prosperity .",پس تم اللہ سے ڈرتے رہو جس قدر تم سے ہوسکے اور اُس کے احکام سنو اور اطاعت کرو اور اس کی راہ میں خرچ کرو یہ تمہارے لئے بہتر ہوگا ، اور جو اپنے نفس کے بخل سے بچا لیا جائے سو وہی لوگ فلاح پانے والے ہیں ۔
"If you lend a good loan to Allah ( with sincerity and righteous intention ) , He will increase it manifold for you and will forgive you . And Allah is Most Appreciative , Most Forbearing .",اگر تم اللہ کو اخلاص اور نیک نیتی سے اچھا قرض دوگے تو وہ اسے تمہارے لئے کئی گنا بڑھا دے گا اور تمہیں بخش دے گا ، اور اللہ بڑا قدر شناس ہے بُردبار ہے ۔
"The Knower of the unseen and the seen , the Lord of Honour and Almighty and Most Wise .",ہر نہاں اور عیاں کو جاننے والا ہے ، بڑے غلبہ و عزت والا بڑی حکمت والا ہے ۔
"O Prophet ! ( Say to the Muslims : ) When you seek to divorce your women , divorce them during their period of purity and count their prescribed period . And keep fearing Allah , Who is your Lord . And do not drive them out of their homes nor should they leave unless they commit open indecency . And these are Allahs ( fixed ) limits . And whoever transgresses Allahs limits has surely wronged his own soul . ( O man , ) you do not know that perhaps Allah may develop a new situation ( to turn you back to her after divorce ) .",اے نبی ! مسلمانوں سے فرما دیں : جب تم عورتوں کو طلاق دینا چاہو تو اُن کے طُہر کے زمانہ میں انہیں طلاق دو اور عِدّت کو شمار کرو ، اور اللہ سے ڈرتے رہو جو تمہارا رب ہے ، اور انہیں اُن کے گھروں سے باہر مت نکالو اور نہ وہ خود باہر نکلیں سوائے اس کے کہ وہ کھلی بے حیائی کر بیٹھیں ، اور یہ اللہ کی مقررّہ حدیں ہیں ، اور جو شخص اللہ کی حدود سے تجاوز کرے تو بیشک اُس نے اپنی جان پر ظلم کیا ہے ، اے شخص ! تو نہیں جانتا شاید اللہ اِس کے طلاق دینے کے بعد رجوع کی کوئی نئی صورت پیدا فرما دے ۔
"Then when they reach closer to ( the end of ) their appointed term , retain them with kindness or separate from them with kindness . And take two just persons from among you as witnesses and establish testimony for the sake of Allah . This is an advice for him alone who believes in Allah and the Last Day . And whoever fears Allah He makes a way out for him ( from pain and grief of this world and the Hereafter ) .",پھر جب وہ اپنی مقررہ میعاد کے ختم ہونے کے قریب پہنچ جائیں تو انہیں بھلائی کے ساتھ اپنی زوجیت میں روک لو یا انہیں بھلائی کے ساتھ جدا کردو ۔ اور اپنوں میں سے دو عادل مَردوں کو گواہ بنا لو اور گواہی اللہ کے لئے قائم کیا کرو ، اِن باتوں سے اسی شخص کو نصیحت کی جاتی ہے جو اللہ اور یومِ آخرت پر ایمان رکھتا ہے ، اور جو اللہ سے ڈرتا ہے وہ اس کے لئے دنیا و آخرت کے رنج و غم سے نکلنے کی راہ پیدا فرما دیتا ہے ۔
And He gives him sustenance from a source which he can never think of . And whoever puts his trust in Allah then He ( Allah ) is Sufficient for him . Surely Allah accomplishes His work entirely . He has certainly appointed a measure for everything .,اور اسے ایسی جگہ سے رِزق عطا فرماتا ہے جہاں سے اس کا گمان بھی نہیں ہوتا ، اور جو شخص اللہ پر توکل کرتا ہے تو وہ اللہ اسے کافی ہے ، بیشک اللہ اپنا کام پورا کرلینے والا ہے ، بیشک اللہ نے ہر شے کے لئے اندازہ مقرر فرما رکھا ہے ۔
"And those of your women who have no hope of menstruation , if you doubt ( as to what will be their prescribed period ) , then their prescribed period is three months . And for those women who have not yet menstruated ( their prescribed period is also the same ) . As for the pregnant women , their term is till the birth of the child . And whoever fears Allah , He makes his matter easy for him .",اور تمہاری عورتوں میں سے جو حیض سے مایوس ہو چکی ہوں اگر تمہیں شک ہو کہ اُن کی عدّت کیا ہوگی تو اُن کی عدّت تین مہینے ہے اور وہ عورتیں جنہیں ابھی حیض نہیں آیا ان کی بھی یہی عدّت ہے ، اور حاملہ عورتیں تو اُن کی عدّت اُن کا وضعِ حمل ہے ، اور جو شخص اللہ سے ڈرتا ہے تو وہ اس کے کام میں آسانی فرما دیتا ہے ۔
